# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	e_solver        	e_initial       	e_final         	e_iters         	e_converged     	k_solver        	k_initial       	k_final         	k_iters         	k_converged     	omega_solver    	omega_initial   	omega_final     	omega_iters     	omega_converged 	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
6.22634e-05     	DILUPBiCGStab	2.63074600e-03	6.26824210e-07	3	5.59712020e-03	4.02479850e-07	4	false	DILUPBiCGStab	3.92451080e-03	8.07182850e-07	4	true	DILUPBiCGStab	4.36866160e-04	6.62030570e-07	2	true	DILUPBiCGStab	1.13477530e-06	7.48314040e-08	1	true	GAMG	4.07136830e-03	2.34137760e-05	2	true
6.36545e-05     	DILUPBiCGStab	2.65452700e-03	6.36744440e-07	3	5.43267490e-03	3.95513160e-07	4	false	DILUPBiCGStab	3.99988390e-03	8.60279130e-07	4	true	DILUPBiCGStab	4.31366490e-04	6.95901620e-07	2	true	DILUPBiCGStab	1.13360300e-06	7.67832670e-08	1	true	GAMG	4.10746560e-03	2.45535340e-05	2	true
6.50524e-05     	DILUPBiCGStab	2.66291640e-03	6.37316870e-07	3	5.22398640e-03	3.74834770e-07	4	false	DILUPBiCGStab	4.05235550e-03	8.87469990e-07	4	true	DILUPBiCGStab	4.23638060e-04	7.14708090e-07	2	true	DILUPBiCGStab	1.13108380e-06	7.79906690e-08	1	true	GAMG	4.12197660e-03	2.50104160e-05	2	true
6.64475e-05     	DILUPBiCGStab	2.66694450e-03	6.21899390e-07	3	5.05913220e-03	3.61163720e-07	4	false	DILUPBiCGStab	4.07705660e-03	8.98547100e-07	4	true	DILUPBiCGStab	4.13161600e-04	7.13964440e-07	2	true	DILUPBiCGStab	1.11641840e-06	7.80099190e-08	1	true	GAMG	4.10366000e-03	2.45398620e-05	2	true
6.78398e-05     	DILUPBiCGStab	2.67478440e-03	6.00947670e-07	3	4.92082530e-03	3.59642080e-07	4	false	DILUPBiCGStab	4.10226590e-03	9.17019390e-07	4	true	DILUPBiCGStab	4.02926220e-04	7.12279380e-07	2	true	DILUPBiCGStab	1.10970830e-06	7.79051520e-08	1	true	GAMG	4.09627610e-03	2.36890750e-05	2	true
6.92436e-05     	DILUPBiCGStab	2.68760770e-03	5.92877780e-07	3	4.84827460e-03	3.70071720e-07	4	false	DILUPBiCGStab	4.18555830e-03	9.95858250e-07	4	true	DILUPBiCGStab	3.97105380e-04	7.38043040e-07	2	true	DILUPBiCGStab	1.11498110e-06	7.93096070e-08	1	true	GAMG	4.13792000e-03	2.37894780e-05	2	true
7.06353e-05     	DILUPBiCGStab	2.66413190e-03	5.49307050e-07	3	4.69047090e-03	3.38334420e-07	4	false	DILUPBiCGStab	4.19450510e-03	4.32586730e-07	4	true	DILUPBiCGStab	3.84789270e-04	7.16129000e-07	2	true	DILUPBiCGStab	1.09823240e-06	7.79260160e-08	1	true	GAMG	4.10711030e-03	2.27488450e-05	2	true
7.20401e-05     	DILUPBiCGStab	2.67805330e-03	5.41600150e-07	3	4.61365510e-03	9.20427240e-07	3	false	DILUPBiCGStab	4.28603760e-03	4.73201270e-07	4	true	DILUPBiCGStab	3.79780120e-04	7.43074900e-07	2	true	DILUPBiCGStab	1.09887540e-06	7.95310380e-08	1	true	GAMG	4.15680940e-03	2.26766220e-05	2	true
7.34531e-05     	DILUPBiCGStab	2.68004250e-03	5.42309630e-07	3	4.53845000e-03	8.54899060e-07	3	false	DILUPBiCGStab	4.35897360e-03	4.91441270e-07	4	true	DILUPBiCGStab	3.73454160e-04	7.59876860e-07	2	true	DILUPBiCGStab	1.10061020e-06	8.04705030e-08	1	true	GAMG	4.18792590e-03	2.22612000e-05	2	true
7.487e-05       	DILUPBiCGStab	2.69833690e-03	5.60179070e-07	3	4.48919000e-03	8.53348390e-07	3	false	DILUPBiCGStab	4.42038680e-03	5.06026280e-07	4	true	DILUPBiCGStab	3.66109600e-04	7.67504700e-07	2	true	DILUPBiCGStab	1.09465800e-06	8.10307760e-08	1	true	GAMG	4.20573330e-03	2.11883720e-05	2	true
7.62997e-05     	DILUPBiCGStab	2.74243560e-03	6.20826080e-07	3	4.44884100e-03	8.70610050e-07	3	false	DILUPBiCGStab	4.51772820e-03	5.40691980e-07	4	true	DILUPBiCGStab	3.61181020e-04	7.92326090e-07	2	true	DILUPBiCGStab	1.09871460e-06	8.21959690e-08	1	true	GAMG	4.25590840e-03	2.03168330e-05	2	true
7.77423e-05     	DILUPBiCGStab	2.76068110e-03	7.23335400e-07	3	4.41808250e-03	8.78678320e-07	3	false	DILUPBiCGStab	4.62382590e-03	5.79765960e-07	4	true	DILUPBiCGStab	3.56290160e-04	8.17143440e-07	2	true	DILUPBiCGStab	1.10955310e-06	8.35182020e-08	1	true	GAMG	4.31832620e-03	2.17232000e-05	2	true
7.91998e-05     	DILUPBiCGStab	2.78490140e-03	8.56991120e-07	3	4.42595950e-03	8.98904660e-07	3	false	DILUPBiCGStab	4.74076020e-03	6.23974500e-07	4	true	DILUPBiCGStab	3.51897580e-04	8.47341970e-07	2	true	DILUPBiCGStab	1.11409400e-06	8.53060650e-08	1	true	GAMG	4.38120690e-03	2.29284060e-05	2	true
8.06695e-05     	DILUPBiCGStab	2.80423200e-03	3.75945170e-07	3	4.42756140e-03	9.30762730e-07	3	false	DILUPBiCGStab	4.83925010e-03	6.60508220e-07	4	true	DILUPBiCGStab	3.46897910e-04	8.70442380e-07	2	true	DILUPBiCGStab	1.10963200e-06	8.66935680e-08	1	true	GAMG	4.43081380e-03	2.39209180e-05	2	true
8.21445e-05     	DILUPBiCGStab	2.80070250e-03	4.22045070e-07	3	4.41214100e-03	9.69558880e-07	3	false	DILUPBiCGStab	4.92813070e-03	6.81200530e-07	4	true	DILUPBiCGStab	3.40306030e-04	8.79264730e-07	2	true	DILUPBiCGStab	1.15492900e-06	8.74753310e-08	1	true	GAMG	4.46844350e-03	2.47293200e-05	2	true
8.36228e-05     	DILUPBiCGStab	2.79848790e-03	4.62608390e-07	3	4.38384970e-03	4.42913760e-07	4	false	DILUPBiCGStab	5.01340170e-03	6.93023670e-07	4	true	DILUPBiCGStab	3.33451810e-04	8.84975130e-07	2	true	DILUPBiCGStab	1.14082830e-06	8.75420860e-08	1	true	GAMG	4.50057640e-03	2.53962290e-05	2	true
