# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	e_solver        	e_initial       	e_final         	e_iters         	e_converged     	k_solver        	k_initial       	k_final         	k_iters         	k_converged     	omega_solver    	omega_initial   	omega_final     	omega_iters     	omega_converged 	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
5.87957e-05     	DILUPBiCGStab	4.88763820e-03	7.43187760e-07	4	1.45380530e-02	8.42389020e-07	5	false	DILUPBiCGStab	1.33292060e-02	4.06151000e-07	7	true	DILUPBiCGStab	1.09325170e-03	4.21158380e-07	4	true	DILUPBiCGStab	2.73505350e-06	3.30866600e-07	1	true	GAMG	1.44355850e-02	1.27550400e-04	2	true
6.02132e-05     	DILUPBiCGStab	4.90367520e-03	7.55980300e-07	4	1.42149190e-02	8.61648180e-07	5	false	DILUPBiCGStab	1.34656500e-02	4.86638580e-07	7	true	DILUPBiCGStab	1.06532910e-03	4.33920020e-07	4	true	DILUPBiCGStab	2.73736660e-06	3.38323300e-07	1	true	GAMG	1.43535010e-02	1.25248090e-04	2	true
6.16306e-05     	DILUPBiCGStab	4.91159110e-03	7.66382000e-07	4	1.38893840e-02	8.39437990e-07	5	false	DILUPBiCGStab	1.35877730e-02	5.29685520e-07	7	true	DILUPBiCGStab	1.03661710e-03	4.42677600e-07	4	true	DILUPBiCGStab	2.73753420e-06	3.44457910e-07	1	true	GAMG	1.42603900e-02	1.23247200e-04	2	true
6.30481e-05     	DILUPBiCGStab	4.91942360e-03	7.77288260e-07	4	1.35856730e-02	8.00658300e-07	5	false	DILUPBiCGStab	1.37193640e-02	5.64480490e-07	7	true	DILUPBiCGStab	1.00880500e-03	4.51399710e-07	4	true	DILUPBiCGStab	2.73551310e-06	3.50713640e-07	1	true	GAMG	1.41761950e-02	1.21100270e-04	2	true
6.44656e-05     	DILUPBiCGStab	4.92724290e-03	7.82859380e-07	4	1.33078080e-02	7.96905270e-07	5	false	DILUPBiCGStab	1.38567380e-02	5.84155960e-07	7	true	DILUPBiCGStab	9.81860950e-04	4.60582460e-07	4	true	DILUPBiCGStab	2.72198900e-06	3.56573240e-07	1	true	GAMG	1.41032470e-02	1.19406930e-04	2	true
6.58831e-05     	DILUPBiCGStab	4.93415170e-03	7.86947440e-07	4	1.30495960e-02	8.08336510e-07	5	false	DILUPBiCGStab	1.39993340e-02	6.01383150e-07	7	true	DILUPBiCGStab	9.55755640e-04	4.71380470e-07	4	true	DILUPBiCGStab	2.72146170e-06	3.61899710e-07	1	true	GAMG	1.40347790e-02	1.17676660e-04	2	true
6.72984e-05     	DILUPBiCGStab	4.93303740e-03	7.80179690e-07	4	1.27958350e-02	7.99931800e-07	5	false	DILUPBiCGStab	1.41270320e-02	5.90462850e-07	7	true	DILUPBiCGStab	9.29102760e-04	4.79826630e-07	4	true	DILUPBiCGStab	2.71408040e-06	3.65856340e-07	1	true	GAMG	1.39543410e-02	1.15323630e-04	2	true
6.87159e-05     	DILUPBiCGStab	4.94628960e-03	7.86165440e-07	4	1.26040340e-02	9.30887760e-07	5	false	DILUPBiCGStab	1.43031850e-02	5.88385570e-07	7	true	DILUPBiCGStab	9.06094180e-04	4.93832550e-07	4	true	DILUPBiCGStab	2.71446820e-06	3.71505870e-07	1	true	GAMG	1.39244090e-02	1.14821870e-04	2	true
7.01377e-05     	DILUPBiCGStab	4.96574130e-03	7.96405340e-07	4	1.24464610e-02	9.80447960e-07	5	false	DILUPBiCGStab	1.45095460e-02	5.84512880e-07	7	true	DILUPBiCGStab	8.85118610e-04	5.09788470e-07	4	true	DILUPBiCGStab	2.71434790e-06	3.77129200e-07	1	true	GAMG	1.39177960e-02	1.13826350e-04	2	true
7.15617e-05     	DILUPBiCGStab	4.97717990e-03	8.09400080e-07	4	1.22859480e-02	4.85762840e-07	6	false	DILUPBiCGStab	1.47009250e-02	5.53155920e-07	7	true	DILUPBiCGStab	8.63425770e-04	5.20009150e-07	4	true	DILUPBiCGStab	2.68823720e-06	3.81449160e-07	1	true	GAMG	1.39022190e-02	1.13528690e-04	2	true
